9999.793540	0.000008
9999.672994	0.000007
9999.552448	0.000006
9999.431901	0.000005
9999.311355	0.000004
9999.190809	0.000003
9999.070263	0.000003
9998.949716	0.000003
9998.829170	0.000003
9998.708624	0.000005
9998.588078	0.000006
9998.467531	0.000006
9998.346985	0.000006
9998.226439	0.000006
9998.105893	0.000006
9997.985346	0.000005
9997.864800	0.000005
9997.744254	0.000004
9997.623708	0.000005
9997.503161	0.000005
9997.382615	0.000005
9997.262069	0.000004
9997.141523	0.000005
9997.020976	0.000006
9996.900430	0.000007
9996.779884	0.000008
9996.659338	0.000008
9996.538792	0.000008
9996.418245	0.000007
9996.297699	0.000006
9996.177153	0.000006
9996.056607	0.000005
9995.936060	0.000005
9995.815514	0.000006
9995.694968	0.000006
9995.574422	0.000006
9995.453875	0.000007
9995.333329	0.000007
9995.212783	0.000007
9995.092237	0.000007
9994.971690	0.000007
9994.851144	0.000007
9994.730598	0.000007
9994.610052	0.000007
9994.489505	0.000007
9994.368959	0.000007
9994.248413	0.000007
9994.127867	0.000006
9994.007320	0.000006
9993.886774	0.000006
9993.766228	0.000006
9993.645682	0.000005
9993.525135	0.000005
9993.404589	0.000004
9993.284043	0.000003
9993.163497	0.000004
9993.042950	0.000004
9992.922404	0.000005
9992.801858	0.000004
9992.681312	0.000004
9992.560765	0.000004
9992.440219	0.000004
9992.319673	0.000004
9992.199127	0.000004
9992.078580	0.000004
9991.958034	0.000003
9991.837488	0.000003
9991.716942	0.000003
9991.596395	0.000004
9991.475849	0.000005
9991.355303	0.000005
9991.234757	0.000005
9991.114210	0.000005
9990.993664	0.000004
9990.873118	0.000003
9990.752572	0.000002
9990.632025	0.000002
9990.511479	0.000002
9990.390933	0.000003
9990.270387	0.000004
9990.149840	0.000004
9990.029294	0.000005
9989.908748	0.000006
9989.788202	0.000006
9989.667655	0.000005
9989.547109	0.000005
9989.426563	0.000004
9989.306017	0.000005
9989.185470	0.000005
9989.064924	0.000006
9988.944378	0.000007
9988.823832	0.000007
9988.703285	0.000007
9988.582739	0.000006
9988.462193	0.000006
9988.341647	0.000005
9988.221100	0.000005
9988.100554	0.000005
9987.980008	0.000006
9987.859462	0.000008
9987.738915	0.000010
9987.618369	0.000012
9987.497823	0.000013
9987.377277	0.000014
9987.256730	0.000013
9987.136184	0.000012
9987.015638	0.000010
9986.895092	0.000007
9986.774545	0.000005
9986.653999	0.000004
9986.533453	0.000004
9986.412907	0.000006
9986.292360	0.000006
9986.171814	0.000006
9986.051268	0.000005
9985.930722	0.000004
9985.810175	0.000004
9985.689629	0.000004
9985.569083	0.000005
9985.448537	0.000006
9985.327990	0.000006
9985.207444	0.000007
9985.086898	0.000007
9984.966352	0.000007
9984.845805	0.000007
9984.725259	0.000006
9984.604713	0.000006
9984.484167	0.000006
9984.363620	0.000006
9984.243074	0.000006
9984.122528	0.000005
9984.001982	0.000004
9983.881435	0.000004
9983.760889	0.000004
9983.640343	0.000004
9983.519797	0.000006
9983.399250	0.000007
9983.278704	0.000007
9983.158158	0.000007
9983.037612	0.000007
9982.917065	0.000007
9982.796519	0.000008
9982.675973	0.000009
9982.555427	0.000009
9982.434880	0.000009
9982.314334	0.000008
9982.193788	0.000007
9982.073242	0.000005
9981.952695	0.000005
9981.832149	0.000004
9981.711603	0.000004
9981.591057	0.000003
9981.470510	0.000003
9981.349964	0.000003
9981.229418	0.000004
9981.108872	0.000005
9980.988325	0.000006
9980.867779	0.000006
9980.747233	0.000006
9980.626687	0.000006
9980.506140	0.000006
9980.385594	0.000005
9980.265048	0.000005
9980.144502	0.000005
9980.023955	0.000005
9979.903409	0.000005
9979.782863	0.000006
9979.662317	0.000006
9979.541770	0.000007
9979.421224	0.000008
9979.300678	0.000008
9979.180132	0.000008
9979.059585	0.000008
9978.939039	0.000008
9978.818493	0.000008
9978.697947	0.000007
9978.577400	0.000008
9978.456854	0.000008
9978.336308	0.000008
9978.215762	0.000008
9978.095215	0.000008
9977.974669	0.000007
9977.854123	0.000007
9977.733577	0.000006
9977.613030	0.000006
9977.492484	0.000006
9977.371938	0.000006
9977.251392	0.000006
9977.130845	0.000006
9977.010299	0.000007
9976.889753	0.000007
9976.769207	0.000008
9976.648660	0.000008
9976.528114	0.000008
9976.407568	0.000007
9976.287022	0.000007
9976.166475	0.000007
9976.045929	0.000008
9975.925383	0.000008
9975.804837	0.000008
9975.684290	0.000008
9975.563744	0.000008
9975.443198	0.000007
9975.322652	0.000006
9975.202105	0.000005
9975.081559	0.000004
9974.961013	0.000003
9974.840467	0.000003
9974.719920	0.000003
9974.599374	0.000003
9974.478828	0.000004
9974.358282	0.000004
9974.237735	0.000004
9974.117189	0.000003
9973.996643	0.000003
9973.876097	0.000003
9973.755550	0.000004
9973.635004	0.000005
9973.514458	0.000006
9973.393912	0.000007
9973.273365	0.000007
9973.152819	0.000007
9973.032273	0.000006
9972.911727	0.000006
9972.791180	0.000006
9972.670634	0.000006
9972.550088	0.000006
9972.429542	0.000005
9972.308995	0.000005
9972.188449	0.000004
9972.067903	0.000004
9971.947357	0.000005
9971.826810	0.000005
9971.706264	0.000004
9971.585718	0.000004
9971.465172	0.000003
9971.344625	0.000004
9971.224079	0.000005
9971.103533	0.000006
9970.982987	0.000005
9970.862440	0.000005
9970.741894	0.000004
9970.621348	0.000004
9970.500802	0.000005
